Date,Category,Payment_Mode,Description,Amount,Cashback
11/17/2024,Transportation,Credit Card,Paid for train ticket,796.99,0
11/17/2024,Groceries,UPI,Bought fresh fruits and snacks,236.84,0
11/17/2024,Investment,UPI,Purchased bonds,273.54,0
11/18/2024,Transportation,Netbanking,Paid for a cab ride to work,507.21,0
11/18/2024,Groceries,Cash,Bought fresh fruits and snacks,206.32,0
11/18/2024,Shopping,Cash,Bought clothes,334.81,0
11/19/2024,Medical Health,Credit Card,Health checkup cost,155.94,0
11/19/2024,Groceries,Netbanking,Grocery shopping at the local store,756.84,0
11/19/2024,Food,Debit Card,Dinner delivery from zomato,632.18,0
11/19/2024,Medical Health,Cash,Medical insurance payment,579.62,0
11/19/2024,Groceries,Netbanking,Bought fresh fruits and snacks,159.15,0
11/19/2024,Shopping,Cash,Bought clothes,288.35,0
11/19/2024,Medical Health,Netbanking,Medical insurance payment,433.17,0
11/20/2024,Medical Health,UPI,Medical insurance payment,276.37,0
11/20/2024,Food,Credit Card,Had lunch at hotel,636.05,3.09
11/20/2024,Groceries,Cash,Bought fresh fruits and snacks,941.08,0
11/20/2024,Investment,Netbanking,Investment in gold,593.59,0
11/20/2024,Transportation,UPI,Paid for a cab ride to work,717.71,0
11/20/2024,Entertainment,UPI,Concert tickets,590.54,0
11/20/2024,Groceries,Netbanking,Grocery shopping at the local store,181.26,0
11/20/2024,Medical Health,Debit Card,Doctor's consultation fee,856.81,9.64
11/20/2024,Food,Credit Card,Had lunch at hotel,346.2,0
11/20/2024,Groceries,UPI,Bought vegetables and fruits,116.65,0
11/20/2024,Shopping,Debit Card,Shopping for accessories,780.75,3.68
11/20/2024,Shopping,UPI,Bought household items,168.89,0
11/21/2024,Groceries,Cash,Bought fresh fruits and snacks,307.28,0
11/21/2024,Transportation,Credit Card,Fuel refilled for the bike,358.76,0
11/21/2024,Groceries,Cash,Bought fresh fruits and snacks,401.75,0
11/21/2024,Transportation,Netbanking,Paid for train ticket,299.61,0
11/21/2024,Investment,Credit Card,Invested in stocks,635.5,0
11/21/2024,Medical Health,Netbanking,Doctor's consultation fee,79.71,0
11/21/2024,Transportation,UPI,Fuel refilled for the bike,81.91,3.57
11/21/2024,Groceries,UPI,Purchased daily essentials,201.06,0
11/21/2024,Investment,Cash,Purchased bonds,287.06,0
11/21/2024,Medical Health,Netbanking,Bought medication,393.83,0
11/22/2024,Entertainment,Debit Card,Concert tickets,133.18,7.5
11/22/2024,Entertainment,Cash,Concert tickets,450.93,0
11/22/2024,Food,Netbanking,Had dinner at a restaurant with friends,476.52,0
11/22/2024,Entertainment,Credit Card,Concert tickets,410.67,0
11/22/2024,Medical Health,Netbanking,Bought medication,951.95,0
11/22/2024,Groceries,Cash,Grocery shopping at the local store,717.69,0
11/22/2024,Entertainment,Netbanking,Movie tickets,643.29,0
11/22/2024,Groceries,Netbanking,Bought vegetables and fruits,881.31,0
11/23/2024,Transportation,Netbanking,Uber ride to the office,346.76,0
11/23/2024,Investment,Netbanking,Purchased bonds,852.16,0
11/23/2024,Medical Health,UPI,Bought medication,873.75,1.81
11/23/2024,Groceries,UPI,Grocery shopping at the local store,615.51,0
11/23/2024,Entertainment,Debit Card,Gaming console purchase,643.81,0
11/23/2024,Groceries,Debit Card,Bought fresh fruits and snacks,91.96,0
11/23/2024,Transportation,Netbanking,Paid for a cab ride to work,243.48,0
11/23/2024,Entertainment,Debit Card,Concert tickets,756.36,5.17
11/24/2024,Medical Health,UPI,Doctor's consultation fee,665.5,0
11/24/2024,Transportation,Credit Card,Bought a metro ticket for travel,678.13,4.71
11/24/2024,Entertainment,Netbanking,Gaming console purchase,595.02,0
11/24/2024,Transportation,Netbanking,Fuel refilled for the bike,765.98,0
11/24/2024,Groceries,Cash,Purchased daily essentials,497.71,0
11/24/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,819.16,9.7
11/24/2024,Medical Health,UPI,Medical insurance payment,419.73,0
11/24/2024,Transportation,Netbanking,Paid for a cab ride to work,674.59,0
11/25/2024,Transportation,Netbanking,Uber ride to the office,577.26,0
11/25/2024,Groceries,Debit Card,Grocery shopping at the local store,297.39,0
11/25/2024,Medical Health,Netbanking,Doctor's consultation fee,720.2,0
11/25/2024,Transportation,UPI,Uber ride to the office,992.28,1.18
11/25/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,588.05,0
11/25/2024,Medical Health,UPI,Doctor's consultation fee,715.14,0
11/25/2024,Shopping,Netbanking,Bought household items,739.15,0
11/25/2024,Investment,UPI,Invested in stocks,307.66,0
11/25/2024,Investment,Cash,Purchased bonds,360.27,0
11/25/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,558.04,0
11/25/2024,Shopping,Netbanking,Bought clothes,751.52,0
11/26/2024,Medical Health,Credit Card,Medical insurance payment,86.21,2.4
11/26/2024,Food,Netbanking,Dinner delivery from zomato,465.82,0
11/26/2024,Entertainment,Credit Card,Concert tickets,171.29,0
11/26/2024,Shopping,Netbanking,Purchased electronics,117,0
11/26/2024,Transportation,Debit Card,Paid for a cab ride to work,443.5,0
11/26/2024,Entertainment,Credit Card,Gaming console purchase,945.34,0
11/26/2024,Transportation,Netbanking,Uber ride to the office,676.87,0
11/26/2024,Investment,Debit Card,Invested in stocks,566.12,5.83
11/26/2024,Investment,Debit Card,Bought mutual fund units,729.69,0
11/27/2024,Groceries,Debit Card,Bought vegetables and fruits,965.85,8.28
11/27/2024,Entertainment,UPI,Movie tickets,606.51,0
11/27/2024,Entertainment,UPI,Concert tickets,933.53,7.88
11/27/2024,Entertainment,UPI,Concert tickets,50.51,3.71
11/27/2024,Shopping,Debit Card,Bought household items,437.55,0
11/27/2024,Entertainment,UPI,Gaming console purchase,130.59,0
11/27/2024,Entertainment,Netbanking,Concert tickets,616.99,0
11/28/2024,Medical Health,Netbanking,Medical insurance payment,117.83,0
11/28/2024,Entertainment,UPI,Concert tickets,125.13,0
11/28/2024,Medical Health,Netbanking,Health checkup cost,408.11,0
11/28/2024,Medical Health,Debit Card,Medical insurance payment,375.29,0
11/28/2024,Medical Health,Credit Card,Bought medication,24.68,0
11/29/2024,Entertainment,Credit Card,Gaming console purchase,256.15,0
11/29/2024,Entertainment,Cash,Concert tickets,54.13,0
11/29/2024,Food,Debit Card,Ordered food from swiggy,49.02,0
11/29/2024,Food,Cash,Took out a meal from a restaurant,233.66,0
12/1/2024,Entertainment,UPI,Concert tickets,39.35,0
12/1/2024,Food,Debit Card,Ordered food from swiggy,901.05,0
12/1/2024,Shopping,Debit Card,Purchased electronics,110.02,0
12/1/2024,Groceries,UPI,Bought fresh fruits and snacks,560.45,0
12/2/2024,Investment,Cash,Bought mutual fund units,803.74,0
12/2/2024,Medical Health,Cash,Medical insurance payment,182.97,0
12/2/2024,Groceries,UPI,Purchased daily essentials,776.61,6.28
12/2/2024,Food,Cash,Ordered food from swiggy,630.64,0
12/2/2024,Entertainment,Credit Card,Movie tickets,443.54,0
12/2/2024,Medical Health,Netbanking,Bought medication,308.68,0
12/2/2024,Transportation,Debit Card,Paid for train ticket,113.23,1.41
12/2/2024,Food,Credit Card,Took out a meal from a restaurant,51.55,0
12/3/2024,Investment,Netbanking,Investment in gold,712.1,0
12/3/2024,Transportation,Cash,Fuel refilled for the bike,106.86,0
12/3/2024,Transportation,Credit Card,Uber ride to the office,916.86,0
12/3/2024,Medical Health,Cash,Bought medication,201.26,0
12/3/2024,Food,UPI,Ordered food from swiggy,206.41,0
12/3/2024,Entertainment,Debit Card,Gaming console purchase,320.74,0
12/3/2024,Medical Health,Cash,Doctor's consultation fee,15.72,0
12/4/2024,Medical Health,Cash,Doctor's consultation fee,746.27,0
12/4/2024,Food,UPI,Had lunch at hotel,378.16,0
12/4/2024,Entertainment,Cash,Gaming console purchase,778.12,0
12/4/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,639.67,0
12/4/2024,Entertainment,Debit Card,Gaming console purchase,994.15,0.97
12/4/2024,Entertainment,Credit Card,Gaming console purchase,606.89,0
12/4/2024,Transportation,UPI,Paid for a cab ride to work,769.29,0
12/5/2024,Investment,Netbanking,Purchased bonds,447.59,0
12/5/2024,Entertainment,Credit Card,Concert tickets,104.86,0
12/5/2024,Groceries,Netbanking,Bought fresh fruits and snacks,210.68,0
12/5/2024,Shopping,UPI,Bought household items,601.42,0
12/5/2024,Investment,Debit Card,Investment in gold,301.9,0.56
12/5/2024,Investment,Debit Card,Investment in gold,748.09,0
12/5/2024,Shopping,Credit Card,Bought household items,486.81,0
12/5/2024,Investment,Netbanking,Bought mutual fund units,356.79,0
12/6/2024,Entertainment,Debit Card,Gaming console purchase,398.1,0
12/6/2024,Food,Credit Card,Had lunch at hotel,754.12,0
12/6/2024,Groceries,Cash,Bought fresh fruits and snacks,307.92,0
12/6/2024,Entertainment,Cash,Concert tickets,505.24,0
12/6/2024,Investment,Cash,Invested in stocks,382.66,0
12/7/2024,Medical Health,Cash,Health checkup cost,20.25,0
12/7/2024,Investment,Debit Card,Bought mutual fund units,967.28,6.15
12/7/2024,Food,UPI,Dinner delivery from zomato,393.28,0
12/7/2024,Transportation,UPI,Bought a metro ticket for travel,890.09,0
12/7/2024,Food,Netbanking,Ordered food from swiggy,253.55,0
12/7/2024,Food,Netbanking,Had dinner at a restaurant with friends,485.58,0
12/7/2024,Food,Credit Card,Had lunch at hotel,340.08,0
12/8/2024,Entertainment,Netbanking,Gaming console purchase,222.34,0
12/8/2024,Entertainment,Debit Card,Movie tickets,474.06,0
12/8/2024,Transportation,Credit Card,Fuel refilled for the bike,376.3,0
12/8/2024,Food,UPI,Ordered food from swiggy,827.48,0
12/8/2024,Entertainment,Netbanking,Concert tickets,459.53,0
12/8/2024,Medical Health,Debit Card,Bought medication,634.49,0
12/8/2024,Transportation,Cash,Paid for train ticket,540.71,0
12/9/2024,Groceries,UPI,Bought fresh fruits and snacks,443.66,0
12/9/2024,Entertainment,Credit Card,Concert tickets,898.99,0
12/9/2024,Entertainment,Cash,Concert tickets,448.44,0
12/9/2024,Food,UPI,Had lunch at hotel,463.58,0
12/9/2024,Investment,Credit Card,Invested in stocks,353.77,8.28
12/9/2024,Groceries,Credit Card,Purchased daily essentials,921.96,0
12/10/2024,Entertainment,UPI,Movie tickets,352.73,0
12/10/2024,Transportation,Netbanking,Uber ride to the office,132.24,0
12/10/2024,Food,Debit Card,Had dinner at a restaurant with friends,969.76,0
12/10/2024,Shopping,Credit Card,Bought clothes,127.99,0
12/10/2024,Food,Credit Card,Dinner delivery from zomato,515.38,0
12/10/2024,Groceries,UPI,Purchased daily essentials,705.83,2.69
12/10/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,464.67,0
12/10/2024,Entertainment,Credit Card,Gaming console purchase,575.8,1.32
12/11/2024,Groceries,Credit Card,Bought vegetables and fruits,289.75,0
12/11/2024,Food,Credit Card,Dinner delivery from zomato,967.24,5.34
12/11/2024,Medical Health,Debit Card,Bought medication,328.71,0
12/11/2024,Entertainment,UPI,Concert tickets,881.25,0
12/11/2024,Transportation,Credit Card,Fuel refilled for the bike,527.6,0
12/11/2024,Entertainment,Debit Card,Gaming console purchase,672.57,0
12/12/2024,Groceries,Cash,Bought vegetables and fruits,946.68,0
12/12/2024,Groceries,Debit Card,Grocery shopping at the local store,342.18,0
12/12/2024,Shopping,Netbanking,Purchased electronics,827.92,0
12/12/2024,Shopping,Debit Card,Shopping for accessories,301.39,0
12/12/2024,Groceries,Netbanking,Bought vegetables and fruits,810.74,0
12/13/2024,Investment,Debit Card,Purchased bonds,838.87,0
12/13/2024,Investment,Credit Card,Invested in stocks,427.55,0
12/13/2024,Shopping,Credit Card,Purchased electronics,506.69,0
12/13/2024,Groceries,Netbanking,Grocery shopping at the local store,64.13,0
12/13/2024,Shopping,Debit Card,Bought clothes,698.88,0
12/13/2024,Investment,Credit Card,Invested in stocks,672.1,0
12/13/2024,Shopping,Debit Card,Bought clothes,281.67,0
12/13/2024,Investment,Cash,Bought mutual fund units,603,0
12/13/2024,Transportation,Netbanking,Paid for train ticket,729.92,0
12/14/2024,Groceries,Cash,Purchased daily essentials,772.87,0
12/14/2024,Groceries,UPI,Bought fresh fruits and snacks,910.57,0.85
12/14/2024,Medical Health,Credit Card,Health checkup cost,589.85,0
12/14/2024,Food,Cash,Had dinner at a restaurant with friends,891.23,0
12/14/2024,Shopping,UPI,Shopping for accessories,861.98,0
12/14/2024,Groceries,UPI,Grocery shopping at the local store,562.89,0
12/14/2024,Investment,UPI,Invested in stocks,633.83,0
12/14/2024,Entertainment,Netbanking,Gaming console purchase,615.12,0
12/14/2024,Transportation,Netbanking,Fuel refilled for the bike,311.63,0
12/14/2024,Shopping,Credit Card,Bought household items,397.97,0
12/15/2024,Shopping,Netbanking,Bought household items,697.09,0
12/15/2024,Medical Health,Cash,Health checkup cost,667.23,0
12/15/2024,Investment,Debit Card,Invested in stocks,235.49,0
12/15/2024,Entertainment,Cash,Concert tickets,277.35,0
12/15/2024,Transportation,Netbanking,Uber ride to the office,117.73,0
12/15/2024,Food,Credit Card,Ordered food from swiggy,357.57,0
12/16/2024,Shopping,Debit Card,Shopping for accessories,932.51,0
12/16/2024,Transportation,Netbanking,Fuel refilled for the bike,306.15,0
12/16/2024,Entertainment,UPI,Movie tickets,250.85,0
12/16/2024,Entertainment,Credit Card,Gaming console purchase,299.11,0
12/16/2024,Food,Credit Card,Ordered food from swiggy,75.21,0
12/16/2024,Food,Cash,Ordered food from swiggy,934.43,0
12/16/2024,Food,Cash,Dinner delivery from zomato,661.82,0
12/16/2024,Food,Cash,Dinner delivery from zomato,64.93,0
12/17/2024,Investment,Credit Card,Purchased bonds,956.35,0
12/17/2024,Transportation,Cash,Fuel refilled for the bike,239.45,0
12/17/2024,Transportation,Credit Card,Paid for a cab ride to work,317.51,0
12/17/2024,Shopping,Debit Card,Bought household items,142.6,0
12/17/2024,Investment,Credit Card,Invested in stocks,240.44,0
12/17/2024,Food,Netbanking,Had dinner at a restaurant with friends,459.03,0
12/17/2024,Medical Health,Cash,Doctor's consultation fee,865.58,0
12/18/2024,Entertainment,Netbanking,Concert tickets,702.93,0
12/18/2024,Entertainment,Credit Card,Movie tickets,75.93,0
12/18/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,100.48,0
12/18/2024,Shopping,Credit Card,Purchased electronics,119.89,0
12/18/2024,Groceries,UPI,Bought vegetables and fruits,210.77,1.04
12/18/2024,Medical Health,Cash,Doctor's consultation fee,990.09,0
12/19/2024,Groceries,Netbanking,Bought vegetables and fruits,710.6,0
12/19/2024,Medical Health,Credit Card,Health checkup cost,443.97,0
12/19/2024,Shopping,Debit Card,Bought household items,146.3,0
12/19/2024,Transportation,Credit Card,Fuel refilled for the bike,689.53,0
12/19/2024,Groceries,Credit Card,Bought fresh fruits and snacks,110.85,0
12/19/2024,Shopping,UPI,Purchased electronics,807.9,0
12/20/2024,Investment,UPI,Purchased bonds,701.61,0
12/20/2024,Transportation,Debit Card,Paid for a cab ride to work,78.31,0.69
12/20/2024,Transportation,UPI,Uber ride to the office,671.06,5.67
12/20/2024,Food,Credit Card,Had lunch at hotel,984.68,0
12/20/2024,Entertainment,Netbanking,Movie tickets,316.56,0
12/20/2024,Medical Health,UPI,Health checkup cost,344.78,0
12/20/2024,Entertainment,UPI,Movie tickets,831.61,0
12/20/2024,Investment,Credit Card,Bought mutual fund units,931.2,0
12/20/2024,Entertainment,UPI,Concert tickets,424.97,0
12/20/2024,Medical Health,UPI,Doctor's consultation fee,36.4,0
12/21/2024,Entertainment,UPI,Movie tickets,859.29,0
12/21/2024,Medical Health,UPI,Health checkup cost,775.63,0
12/21/2024,Transportation,Cash,Uber ride to the office,619.35,0
12/21/2024,Medical Health,Debit Card,Medical insurance payment,855.57,0
12/21/2024,Entertainment,Netbanking,Concert tickets,479.61,0
12/21/2024,Investment,Cash,Invested in stocks,24.94,0
12/21/2024,Shopping,Credit Card,Bought a gift for a friend's birthday,597.65,0
12/21/2024,Medical Health,UPI,Bought medication,350.57,0
12/22/2024,Groceries,Debit Card,Bought vegetables and fruits,732.72,0
12/22/2024,Investment,UPI,Purchased bonds,946.34,0
12/22/2024,Shopping,Credit Card,Bought clothes,419.07,0
12/22/2024,Medical Health,Cash,Bought medication,490.6,0
12/22/2024,Medical Health,Cash,Medical insurance payment,563.28,0
12/22/2024,Investment,Netbanking,Investment in gold,260.35,0
12/22/2024,Medical Health,Debit Card,Doctor's consultation fee,333.7,0
12/23/2024,Medical Health,Debit Card,Bought medication,740.47,0
12/23/2024,Food,Cash,Had lunch at hotel,724.23,0
12/23/2024,Investment,UPI,Bought mutual fund units,416.38,0
12/24/2024,Transportation,Netbanking,Paid for a cab ride to work,282.98,0
12/24/2024,Investment,Credit Card,Bought mutual fund units,884.44,0
12/24/2024,Transportation,UPI,Fuel refilled for the bike,589.3,4.3
12/24/2024,Entertainment,UPI,Gaming console purchase,191.1,0
12/24/2024,Entertainment,Netbanking,Concert tickets,794.7,0
12/25/2024,Transportation,Netbanking,Uber ride to the office,167.6,0
12/25/2024,Transportation,Credit Card,Fuel refilled for the bike,209.5,0
12/25/2024,Investment,Netbanking,Purchased bonds,39.18,0
12/25/2024,Investment,UPI,Invested in stocks,714.4,0
12/25/2024,Medical Health,Cash,Doctor's consultation fee,73.64,0
12/25/2024,Food,Debit Card,Took out a meal from a restaurant,553.41,9.71
12/25/2024,Food,Debit Card,Dinner delivery from zomato,839.45,0
12/26/2024,Food,Credit Card,Took out a meal from a restaurant,531.52,0
12/26/2024,Shopping,Cash,Bought clothes,733.47,0
12/26/2024,Transportation,Netbanking,Paid for train ticket,952.63,0
12/26/2024,Groceries,Netbanking,Purchased daily essentials,580.78,0
12/26/2024,Transportation,Credit Card,Paid for train ticket,451.83,0
12/26/2024,Entertainment,UPI,Concert tickets,619.3,0
12/26/2024,Groceries,Debit Card,Purchased daily essentials,531.08,0
12/27/2024,Shopping,Netbanking,Bought household items,939.82,0
12/27/2024,Transportation,Credit Card,Paid for train ticket,767.7,0
12/27/2024,Entertainment,Credit Card,Gaming console purchase,690.52,0
12/27/2024,Groceries,Credit Card,Grocery shopping at the local store,126.22,6.4
12/27/2024,Groceries,UPI,Purchased daily essentials,191.58,0
12/27/2024,Groceries,UPI,Bought fresh fruits and snacks,134.27,0
12/27/2024,Investment,Netbanking,Invested in stocks,905.15,0
12/28/2024,Investment,Cash,Investment in gold,608.19,0
12/28/2024,Medical Health,UPI,Bought medication,160.96,0
12/28/2024,Transportation,UPI,Bought a metro ticket for travel,522.16,0
12/28/2024,Entertainment,Credit Card,Concert tickets,432.03,0
12/28/2024,Transportation,Debit Card,Bought a metro ticket for travel,19.38,0
12/28/2024,Food,Netbanking,Ordered food from swiggy,426.41,0
12/28/2024,Food,Credit Card,Took out a meal from a restaurant,207.9,0
12/29/2024,Food,UPI,Dinner delivery from zomato,988.37,0
12/29/2024,Medical Health,Credit Card,Medical insurance payment,961.99,0
12/29/2024,Transportation,Credit Card,Paid for train ticket,423.49,0
12/29/2024,Shopping,Debit Card,Bought a gift for a friend's birthday,193.57,0.21
12/29/2024,Transportation,Debit Card,Paid for train ticket,379.94,0
12/29/2024,Food,Cash,Dinner delivery from zomato,466.56,0
12/29/2024,Shopping,Netbanking,Bought a gift for a friend's birthday,143.94,0
12/30/2024,Shopping,UPI,Bought a gift for a friend's birthday,45.02,0
12/30/2024,Shopping,UPI,Purchased electronics,959.41,0
